taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
1887,1846,0,1846,2024-06-07T17:14:33.621GMT,20,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,746000,7,1802000,4834,0,3,0,0,0,0,0,0,0,0,10,0,0,0,5969,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
651,610,0,610,2024-06-07T17:14:31.618GMT,15,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1511000,9,3541000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5914,999,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
257,216,0,216,2024-06-07T17:14:30.567GMT,25,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],3,1285000,16,3217000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.0
389,348,0,348,2024-06-07T17:14:30.864GMT,35,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,801000,31,3014000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1628,1587,0,1587,2024-06-07T17:14:33.340GMT,11,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,594000,8,2498000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5592,999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
52,11,0,11,2024-06-07T17:14:29.396GMT,158,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],24,3679000,108,11674000,4834,0,4,0,0,0,0,0,0,0,0,10,0,0,0,5605,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,8.0
1055,1014,0,1014,2024-06-07T17:14:32.728GMT,6,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,577000,3,2226000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5875,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
1409,1368,0,1368,2024-06-07T17:14:33.143GMT,4,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,668000,1,1234000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5934,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
724,683,0,683,2024-06-07T17:14:31.743GMT,36,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,805000,17,3829000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5955,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8.0
1287,1246,0,1246,2024-06-07T17:14:33.006GMT,5,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1068000,3,1794000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5954,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0
